	28733	Barkatullah U	Barkatullah University, India
	28742	U Delhi	University of Delhi, India
	28754	Jawaharlal Nehru U	Jawaharlal Nehru University, New Delhi
	28800	India Met Dep	India Meteorological Department, Delhi
	28817	IIT Delhi	Indian Institute of Technology, Delhi
	28827	Indira Gandhi Open U	Indira Gandhi Open University, India
	28849	Jamia Millia Islamia	Jamia Millia Islamia
	288614	e2v Tech	e2v Technologies, PLC
	289164	Port Said U	Port Said University, Egypt
	28961	Goa U	Goa University, India
	28971	Gujarat U	Gujarat University, India
	28997	St Xaviers Coll Ahmedabad	Saint Xaviers College, Ahmedabad
	29011	Maharaja Sayajirao U Baroda	Maharaja Sayajirao University of Baroda, India
	29027	Saurashtra U	Saurashtra University, India
	29037	Sardar Patel U	Sardar Patel University, India
	2905	NWO	NWO, Netherlandse Organisatie voor Wetenschappelijk Onderzoek
	29056	Kurukshetra U	Kurukshetra University, India
	29057	Natl Inst Tech Kurukshetra	National Institute of Technology, Kurukshetra, India
	29066	Himachal Pradesh U	Himachal Pradesh University, India
	29070	Ind Inst Adv Study	Indian Institute of Advanced Study
	29074	U Jammu	University of Jammu, India
	29079	U Kashmir	University of Kashmir, India
	29082	Mangalore U	Mangalore University, India
	29090	Geo Surv India	Geological Survey of India
	29100	Bangalore U	Bangalore University
	29120	Ind Inst Sci	Indian Institute of Science
	29123	ISRO	ISRO, Indian Space Research Organization
	29130	Nehru Ctr Adv Sci Res	Nehru Center for Advanced Scientific Research, Bangalore
	29146	TIFR	TIFR, Tata Institute of Fundamental Research
	291546	Res Inst Ast Astrop Maragha	Research Institute of Astronomy and Astrophysics, Maragha
	29243	U Mysore	University of Mysore, India
	29263	U Kerala	University of Kerala, India
	29265	Natl Ctr Earth Sci Stud	National Center for Earth Science Studies, India
	2927	U Denver	University of Denver
	2928	USGS	US Geological Survey 
	29288	Cochin U Sci Tech	Cochin University of Science and Technology, India
	29318	Mahatma Gandhi U	Mahatma Gandhi University, India
	293475	Pskov St Ped Inst	Pskov State Pedagogical Institute
	29354	SCTIMST	Sree Chitra Tirunal Institute for Medical Sciences and Technology
	29396	U Mumbai	University of Mumbai
	29403	Amravati U	Amravati University, India
	29422	Shivaji U	Shivaji University, India
	29429	Swami Ramanand Teerth Marathwada U	Swami Ramanand Teerth Marathwada University, India
	29445	Bhabha Atom Res Ctr	Bhabha Atomic Research Center
	29446	DAE India	Department of Atomic Energy Consortium, India
	2948	Drake U	Drake University
	29491	IIT Mumbai	Indian Institute of Technology, Mumbai
	295033	Nepal Dep Mines Geol	Nepal Department of Mines and Geology
	2954	Wayne St U	Wayne State University
	2957	GM	General Motors Corporation
	29638	U Pune	University of Pune, India
	29661	Manipur U	Manipur University, India
	29666	North-Eastrn Hill U	North-Eastern Hill University, India
	29689	Devi Ahilya U	Devi Ahilya University, India
	29702	U Jabalpur	University of Jabalpur, India
	29707	Awadhesh Pratash Singh U	Awadhesh Pratash Singh University, India
	29708	Hari Singh Gour U Sagar	Hari Singh Gour University of Sagar, India
	29731	Utkal U	Utkal University, India
	29732	Sambalpur U	Sambalpur University, India
	29734	Ravenshaw U	Ravenshaw University, India
	29740	Guru Nanek Dev U	Guru Nanek Dev University, India
	29750	Panjab U	Panjab University, India
	29766	Punjabi U	Punjabi University, India
	29780	U Rajasthan	University of Rajasthan, India
	29794	Birla Inst Sci Tech	Birla Institute of Science and Technology
	29798	Mohanlal Sukhadia U	Mohanlal Sukhadia University, India
	29817	Anna U	Anna University, India
	29821	U Madras	University of Madras, India
	29839	Inst Math Sci	Institute of Mathematical Sciences, India
	29895	Annamalai U	Annamalai University, India
	29897	Barathiar U	Barathiar University, India
	29929	Gandhigram Rural Inst	Gandhigram Rural Institute, India
	29937	IGCAR	Indira Gandhi Center for Atomic Research, India
	29943	Arul Anandar Coll	Arul Anandar College, India
	29944	Madurai Kamaraj U	Madurai Kamaraj University, India
	30031	Agra Coll	Agra College, India
	30037	Aligarh Muslim U	Aligarh Muslim University, India
	30043	Allahabad U	Allahabad University, India
	30045	Govind Ballabh Pant Inst Him Env Dev	Govind Ballabh Pant Institute of Himalayan Environment and Development, India
	30057	Wadia Inst Him Geol	Wadia Institute of Himalayan Geology, India
	30064	DDU Gorakhpur U	DDU Gorakhpur University, India
	30065	Hindi Post Grad Coll	Hindi Post Graduate College, India
	3007	Delaware St U	Delaware State University
	30073	Bundelkhand U	Bundelkhand University, India
	30077	IIT Kanpur	Indian Institute of Technology, Kanpur
	30096	U Lucknow	University of Lucknow, India
	30102	Kumaun U	Kumaun University, India
	30112	IIT Roorkee	Indian Institute of Technology, Roorkee
	30114	Banaras Hindu U	Banaras Hindu University, India
	301221	Hi Inst App Sci Tech Syria	Higher Institute for Applied Science and Technology, Syria
	30126	U Burdwan	University of Burdwan, India
	30130	Ind Inst Eng Sci Tech	Indian Institute of Engineering Science and Technology
	30131	Ramakrishna Mission Vivekananda U	Ramakrishna Mission Vivekananda University, India
	30132	U Kalyani	University of Kalyani, India
	30133	IIT Kharagpur	Indian Institute of Technology, Kharagpur
	30141	Bose Inst Calcutta	Bose Institute, Calcutta
	30160	Ind Stat Inst	Indian Statistical Institute
	30163	U Calcutta	University of Calcutta
	30167	Jadavpur U Calcutta	Jadavpur University, Calcutta
	30169	Maulana Azad Coll Calcutta	Maulana Azad College, Calcutta
	30173	Presidency U Calcutta	Presidency University, Calcutta
	30176	Saha Inst Nucl Phy	Saha Institute of Nuclear Physics
	30177	St Xaviers Coll Calcutta	Saint Xaviers College, Calcutta
	30178	Bose Natl Ctr Basic Sci Calcutta	Bose National Center for Basic Sciences, Calcutta
	30189	U N Bengal	University of North Bengal, India
	30190	Visva Bharati U	Visva Bharati University, India
	302187	Bapurao Deshmukh Coll Eng	Bapurao Deshmukh College of Engineering, India
	30361	Bern Mus Nat Hist	Bern Museum of Natural History
	303779	Jaipur Eng Coll	Jaipur Engineering College, India
	3041	U Abertay	University of Abertay
	3042	U Dundee	University of Dundee
	30437	U App Sci NW Switzerland	University of Applied Sciences Northwestern Switzerland
	30446	U App Sci Sthrn Switzerland	University of Applied Sciences of Southern Switzerland
	30531	CERN	CERN, European Organization for Nuclear Research
	3057	Durham U	Durham University, UK
	305952	SCM Sci Ctr Monaco	SCM, Scientific Center of Monaco
	305980	Shri Ram Inst Tech	Shri Ram Institute of Technology, India
	30600	Geneva Mus Nat Hist	Geneva Museum of Natural History
	306206	Min Res Auth Papua New Guinea	Mineral Resources Authority, Papua New Guinea
	306303	Cen St U W Zone	Central State University of the Western Zone, Brazil
	3065	Duke U	Duke University
	3066	NC Cen U	North Carolina Central University
	3067	UNH	University of New Hampshire
	306864	Anhanguera U Sao Paulo	Anhanguera University of Sao Paulo
	307078	U Montana	University of Montana
	307200	African Inst Math Stud	African Institute for Mathematical Studies
	3078	Mich St U	Michigan State University
	3091	Lafayette Coll	Lafayette College
	3092	Stonehill Coll	Stonehill College
	3111	U Cagliari	University of Cagliari
	311816	UMN Sys	University of Minnesota System
	31189	Austrian Inst Tech	Austrian Institute of Technology
	3120	Heriot Watt U	Heriot Watt University
	3121	Edinburgh Napier U	Edinburgh Napier University
	3124	U Edinburgh	University of Edinburgh
	31296	FH Joanneum GmbH	FH Joanneum GmbH
	31390	Austrian Acad Sci	Austrian Academy of Sciences
	31475	Medical U Graz	Medical University of Graz
	31481	Nat Hist Mus Vienna	Natural History Museum, Vienna
	3151	MacEwan U	MacEwan University
	3156	King's U Edmonton	King's University, Edmonton
	3158	U Alberta	University of Alberta
	3163	U London	University of London
	316378	RASC	RASC, Royal Astronomical Society of Canada
	316399	U Yangon Myanmar	University of Yangon, Myanmar
	316449	AAVSO	AAVSO, American Association of Variable Star Observers
	3169	TU Eindhoven	Technische Universiteit Eindhoven
	317112	SAF	Societe Astronomique de France
	3173	Philips	Philips Electronics Amsterdam
	318255	Intl Seis Ctr	International Seismological Center
	3187	Cen Wash U	Central Washington University
	3191	Elizabethtown Coll	Elizabethtown College
	319791	APEC Cli Ctr Korea	APEC Climate Center, Korea
	319806	Beijing Aero Comm Contr Ctr	Beijing Aerospace Command and Control Center
	3202	Elon U	Elon University
	32172	Morehouse Coll	Morehouse College
	322779	AER	AER, Atmospheric and Environmental Research Inc.
	322796	Baja Cal Inst Adv Stud	Baja California Institute of Advanced Studies, Mexico
	3230	U Twente	Universiteit Twente
	32331	Wilbur Wright Coll	Wilbur Wright College
	3258	Helsinki U Tech	Helsinki University of Technology
	3259	VTT Tech Res Ctr Finland	VTT, Technical Research Centre of Finland
	3261	IBM	IBM, International Business Machines Corporation
	32661	Wentworth Inst Tech	Wentworth Institute of Technology
	3270	Northwestern U	Northwestern University
	3272	U Evansville	University of Evansville
	3273	U Sthrn Indiana	University of Southern Indiana
	3280	Coll New Jersey	The College of New Jersey
	32833	Cen Arizona U	Central Arizona University
	3286	U Exeter	University of Exeter, UK
	3292	U Alaska Sys	University of Alaska System
	3298	GMU	George Mason University
	3301	GE	GE, General Electric Corporation
	33176	Cen U Venezuela	Central University of Venezuela
	33177	U Centrooccidental Lisandro Alvarado	University Centrooccidental Lisandro Alvarado, Venezuela
	33178	U Carabobo	University of Carabobo, Venezuela
	33179	U Andes	University of the Andes, Venezuela
	33180	U Oriente	University of Oriente, Venezuela
	33181	U Zulia	University of Zulia, Venezuela
	33184	Metro U Venezuela	Metropolitan University, Venezuela
	33193	Natl Exp U Tachira	National Experimental University of Tachira, Venezuela
	33201	Simon Bolivar U	Simon Bolivar University, Venezuela
	33209	Natl U San Marcos Peru	National University of San Marcos, Peru
	33216	Cayetano Heredia U	Cayetano Heredia University, Peru
	3323	N Dakota St U	North Dakota State University
	333346	ASME	ASME Holdings, Netherlands
	334039	Marconi U	Marconi University
	3341	U Arkansas Fayetteville	University of Arkansas, Fayetteville
	3356	Nrthn Arizona U	Northern Arizona University
	33561	NTU	NTU, National Taiwan University
	33609	KLA Tencor	KLA Tencor Corporation
	3364	Kettering U	Kettering University
	33694	Stevens Inst Tech	Stevens Institute of Technology
	338368	CompX	CompX Del Mar
	338965	MMH Ghaziabad	MMH College, Ghaziabad
	3391	FL Gulf Coast U	Florida Gulf Coast University
	339563	Manila Obs	Manila Observatory, Philippines
	339599	MSM Coll Kayamkulam	Milad E Sherief Memorial College Kayamkulam, Kerala
	339693	U Jijel	University of Jijel, Algeria
	3402	TX Christian U	Texas Christian University
	3404	U Nthrn TX	University of North Texas
	3413	Kentucky St U	Kentucky State University
	3427	U New Brunswick	University of New Brunswick, Canada
	34288	Warren Wilson Coll	Warren Wilson College
	343375	Calcutta Inst Tech	Calcutta Institute of Technology
	34419	Hashemite U	Hashemite University, Jordan
	3447	Colo St U	Colorado State University
	3463	U FL	University of Florida
	34706	U Sthrn China	University of South China
	34747	Shanghai U	Shanghai University, China
	3475	Kenyon Coll	Kenyon College
	34763	Teikyo U Sci	Teikyo University of Science, Japan
	3479	Adelphi U	Adelphi University
	34815	Toyama Pref U	Toyama Prefectural University, Japan
	34823	Toyama U	Toyama University, Japan
	34835	Okayama Shoka U	Okayama Shoka University, Japan
	34843	Natl Auton U Honduras	National Autonomous University of Honduras
	34849	U San Carlos Guatemala	University of San Carlos, Guatemala
	34850	U Guatemala Valley	University of Guatemala Valley
	34853	U Raf Landivar	Rafael Landivar University, Guatemala
	34874	Natl Sun Yat-sen U	National Sun Yat-sen University
	34879	NTNU	NTNU, National Taiwan Normal University
	34881	NTHU	NTHU, National Tsing-Hua University, Taiwan
	34882	Natl Yang Ming U	National Yang-Ming University, Taiwan
	34883	Natl Yunlin U Sci Tech	National Yunlin University of Science and Technology, Taiwan
	34886	Tamkang U	Tamkang University, Taiwan
	3490	UN	United Nations
	34900	Chung Yuan Christian U	Chung Yuan Christian University, Taiwan
	34903	Fu Jen Catholic U	Fu Jen Catholic University, Taiwan
	34911	NCU Taiwan	NCU, National Central University, Taiwan
	34912	Natl Cheng Kung U	National Cheng Kung University, Taiwan
	34913	Natl Chengchi U	National Chengchi University, Taiwan
	34914	Natl Chiao Tung U	National Chiao Tung University, Taiwan
	34915	Natl Chung Cheng U	National Chung Cheng University, Taiwan
	34916	Natl Chung Hsing U	National Chung Hsing University, Taiwan
	34919	Ajou U	Ajou University, Korea
	34925	Chagwon Natl U	Changwon National University, Korea
	34926	Jeju Natl U	Jeju National University
	34929	Cheongju U	Cheongju University, Korea
	34931	Chonnam Natl U	Chonnam National University, Korea
	34932	Chosun U	Chosun University, Korea
	34933	Chungbuk Natl U	Chungbuk National University, Korea
	34942	Dongguk U	Dongguk University, Korea
	34947	Korea Aero U	Korea Aerospace University
	34955	Hoseo U	Hoseo University, Korea
	34958	Incheon Natl U	Incheon National University, Korea
	34961	Gangneung-Wonju Natl U	Gangneung-Wonju National University
	34962	Kangwon Natl U	Kangwon National University
	34965	Konkuk U	Konkuk University, Korea
	34967	Kookmin U	Kookmin University, Korea
	34968	Korea Adv Inst Sci Tech	Korea Advanced Institute of Science and Technology
	34969	Korea Mar Ocean U	Korea Maritime and Ocean University
	34970	Korea Open U	Korea National Open University
	34971	Korea Natl U Educ	Korea National University of Education
	34973	Korea U Seoul	Korea University, Seoul
	34976	Weizmann Inst Sci	Weizmann Institute of Science
	34978	Kwangwoon U	Kwangwoon University, Korea
	34985	Kyungnam Natl U	Kyungnam National University, Korea
	34986	Kyungpook Natl U	Kyungpook National University, Korea
	34991	Mokpo Natl U	Mokpo National University, Korea
	34995	Pohang U Sci Tech	Pohang University of Science and Technology, Korea
	34996	Pusan Natl U	Pusan National University, Korea
	34998	Pukyong Natl U	Pukyong National University, Korea
	35006	Sejong U Seoul	Sejong University, Seoul
	35010	U Seoul	University of Seoul, Korea
	35014	Sogang U	Sogang University, Korea
	35016	Soongsil U	Soongsil University, Korea
	35017	Sung Kyun Kwan U	Sung Kyun Kwan University, Korea
	35022	Sun Moon U	Sun Moon University, Korea
	35025	Suwon U	Suwon University, Korea
	35028	Daejeon U	Daejeon University, Korea
	35032	Yeungnam U	Yeungnam University, Korea
	3507	Gettysburg Coll	Gettysburg College
	3525	Glasgow Caledonian U	Glasgow Caledonian University
	3526	U Glasgow	University of Glasgow
	3527	U Strathclyde	University of Strathclyde
	352826	UES	UES Inc
	3536	Rowan U	Rowan University
	35488	Vikram U	Vikram University, India
	355223	Ryl Mus Greenwich	Royal Museums Greenwich
	355333	Satish Chandra PG Coll	Satish Chandra PG College, India
	3557	Colo Sch Mines	Colorado School of Mines
	356037	Alps Elec	Alps Electric Co Ltd
	356347	Shinonome Res Ctr	Shinonome Research Center, Tokyo
	3570	U Gothenburg 	University of Gothenburg 
	357321	Jesuit U Ignatianum	Jesuit University Ignatianum, Krakow
	35742	Toshiba	Toshiba Co Japan
	3575	Grambling St U	Grambling State University
	3579	U N Dakota	University of North Dakota
	357988	Dowa	Dowa Mining Co Ltd
	3580	Colo Mesa U	Colorado Mesa University
	3595	Dennison U	Denison University
	359758	Honeybee Robotics	Honeybee Robotics Ltd.
	359772	Zewail City Sci Tech	Zewail City of Science and Technology, Egypt
	3604	U Nrthn Colo	University of Northern Colorado
	3608	DePauw U	DePauw University
	3615	Guilford Coll	Guilford College
	3616	NC Agr Tech St U	North Carolina Agricultural and Technical State University
	3624	Bob Jones U	Bob Jones University
	3628	Furman U	Furman University
	3635	SAI Co.	Science Applications International Co.
	3644	Grinnell Coll	Grinnell College
	3647	Rijksuniv Groningen	Rijksuniversiteit Groningen
	364806	Inst Basic Sci Korea	Institute for Basic Science, Korea
	3653	U Guelph	University of Guelph, Canada
	36578	Qatar Found	Qatar Foundation
	3660	U Surrey	University of Surrey, UK
	366033	Skolkovo Inst Sci Tech	Skolkovo Institute of Science and Technology
	366420	Natl Sp Ctr Leicester	National Space Center, Leicester
	366849	U Kota	University of Kota, India
	366873	Ctr Adv Stud Arid Zones	Center for Advanced Studies in Arid Zones, Chile
	367407	IE U Segovia	IE University, Segovia
	3684	Mt St Vincent U	Mount Saint Vincent University, Canada
	3688	Dalhousie U	Dalhousie University, Canada
	3690	St Mary's U	Saint Mary's University, Canada
	370377	Ecole Cen Paris	Ecole Centrale de Paris
	3710	McMaster U	McMaster University, Canada
	371252	Bolivar Tech	Bolivian College of Technology
	37139	Ondokuz Mayis U	Ondokuz Mayis University
	3717	U Waikato New Zealand	University of Waikato, New Zealand
	3719	Colgate U	Colgate University
	372041	JAICI	Japan Association International Chemical Information
	3722	SE Louisiana U	Southeastern Louisiana University
	372245	Baise U	Baise University, China
	3723	Hampden-Sydney Coll	Hampden-Sydney College
	3726	Hampton U	Hampton University
	37268	IIT Madras	Indian Institute of Technology, Madras, India
	3728	Dartmouth Coll	Dartmouth College
	373406	Fuji	Fuji Electric Co Ltd
	373633	Geo Surv W Austr	Geological Survey of Western Australia
	37442	U Szeged	University of Szeged
	37447	U Malaya	University of Malaya
	37449	U Putra	University Putra, Malaysia
	3745	James Madison U	James Madison University
	374702	Addis Ababa Inst Tech	Addis Ababa Institute of Technology, Ethiopia
	374816	Springer Nature	Springer Nature Publishers
	37502	Akdeniz U	Akdeniz University
	37503	Ataturk U	Ataturk University
	37504	Ankara U	Ankara University
	37505	Baskent U	Baskent University
	37506	Cukurova U	Cukurova University
	37507	Dicle U	Dicle University
	37508	Dokuz Eylul U	Dokuz Eylul University
	37509	Ege U	Ege University
	37510	Firat U	Firat University
	37511	Gazi U	Gazi University
	37512	Gaziantep U	Gaziantep University
	37515	Hacettepe U	Hacettepe University
	37516	Istanbul U	Istanbul University
	37519	Kahramanmaras U	Kahramanmaras University
	37521	Trayka U	Trakya University
	37523	Uludag U	Uludag University
	37546	Tartu U	Tartu University
	37563	U Malta	University of Malta
	37568	Lagos St U	Lagos State University, Nigeria
	3757	Trinity Coll Hartford CT	Trinity College, Hartford CT
	37589	IVIC	IVIC, Venezuelan Institute for Scientific Research
	37595	U Zimbabwe	University of Zimbabwe
	37597	U Brunei	University of Brunei
	37599	U Debrecen	University of Debrecen
	37602	Addis Ababa U	Addis Ababa University, Ethiopia
	37603	Kuwait U	Kuwait University
	37607	Lebanese Amer U	Lebanese American University
	37611	Sultan Qaboos U	Sultan Qaboos University, Oman
	37624	U Rijeka	University of Rijeka
	37631	U Zagreb	University of Zagreb
	37637	Semmelweis U	Semmelweis University
	376547	Asia Pac Ctr Theo Phys Seoul	Asia Pacific Center for Theoretical Physics, Seoul
	37656	U Pecs	University of Pecs
	37663	U Ljubljana	University of Ljubljana
	3769	U Hertfordshire	University of Hertfordshire, UK
	37702	U Free St	University of the Free State
	37707	U Witwatersrand	University of the Witwatersrand
	37716	U Cape Town	University of Cape Town
	37740	Charles U	Charles University, Prague
	37748	Masaryk U	Masaryk University
	3776	Haverford Coll	Haverford College
	37777	U Crete	University of Crete
	37782	Aristotle U Thessaloniki	Aristotle University of Thessaloniki
	37791	U Thrace	University of Thrace
	37795	U Patras	University of Patras
	37796	U Ioannina	University of Ioannina
	37799	Jagiellonian U	Jagiellonian University, Krakow
	37809	U Lisbon	University of Lisbon
	37829	U Coimbra	University of Coimbra
	3783	Swinburne U Tech	Swinburne University of Technology
	37848	King Abdulaziz U	King Abdulaziz University, Saudi Arabia
	37850	King Saud U	King Saud University, Saudi Arabia
	37862	Pavel Jozef Safarik U	Pavel Jozef Safarik University
	37864	Comenius U	Comenius University, Bratislava
	37892	Fed U Maranhao	Federal University of Maranhao, Brazil
	37894	St U Londrina	State University of Londrina, Brazil
	37955	U Contantine	University of Contantine, Algeria
	379564	Natl U Public Svc Budapest	National University of Public Service, Budapest
	37957	U des Antilles Guyane	Universite des Antilles et de la Guyane
	37964	U Tunis El Manar	University of Tunis El Manar, Tunisia
	37966	U Monastir	University of Monastir, Tunisia
	37967	U Sfax	University of Sfax, Tunisia
	37969	Soonchunhyang U	Soonchunhyang University, Korea
	37975	Daegu U	Daegu University, Korea
	37981	Catholic U Daegu	Catholic University of Daegu, Korea
	38017	Acad Sinica Taiwan	Academia Sinica, Taiwan
	38019	China Med U Taiwan	China Medical University, Taiwan
	38041	China Inst Atom En	China Institute of Atomic Energy
	38043	Yangzhou U	Yangzhou University, China
	38080	Kanagawa Pref Nursing Coll	Kanagawa Prefectural Nursing College, Japan
	380965	U Sci Tech Korea	University of Science and Technology, Korea
	38146	Yamanashi U	Yamanashi University, Japan
	38284	Kanagawa U Human Svc	Kanagawa University of Human Services, Japan
	38291	Aichi Shukutoku U	Aichi Shukutoku University, Japan
	383000	Marrakech Fac Sci Tech	Marrakech Faculty of Science and Technology, Morocco
	3835	U Helsinki	University of Helsinki
	3837	KTL	KTL, National Public Health Institute, Finland
	384731	Nguyen U	Nguyen Tat Thanh University, Vietnam
	386213	Moscow St Ped U	Moscow State Pedagogical University
	3871	Hofstra U	Hofstra University
	38710	Aragon	Aragon Government, Department of Agriculture and Food
	387735	U Johpur	University of Johpur
	38869	Tech U Chemnitz	Technical University of Chemnitz
	38871	Brandenburg U Tech	Brandenburg University of Technology
	3888	High Point U	High Point University
	38899	U Koblenz-Landau	University of Koblenz-Landau
	3890	Brunel U	Brunel University, UK
	38950	Tech U Wildau	Technical University of Wildau
	3897	Nrthn Kentucky U	Northern Kentucky University
	38987	Tech U Hamburg	Technical University of Hamburg
	39007	Munich U App Sci	Munich University of Applied Sciences
	39027	BGR Fed Inst Geos Nat Res	BGR, Federal Institute for Geosciences and Natural Resources
	39030	BMBF	Bundesministerium fur Bildung und Forschung Dienststelle
	3904	Hillsdale Coll	Hillsdale College
	391143	Natl Inst Seis Volc Met Hydro Guatemala	National Institute of Seismology, Volcanology, Meteorology, and Hydrology, Guatemala
	3914	Hiram Coll	Hiram College
	39174	Ericsson AB	Ericsson AB, Stockholm
	3925	U Tasmania	University of Tasmania
	3930	Hope Coll	Hope College
	3939	U Hawaii Sys	University of Hawaii System
	394118	Norweg Acad Sci Letters	Norwegian Academy of Science and Letters
	39428	PTB Natl Metro Inst Germany	PTB, National Metrology Institute of Germany
	394410	IEICE	Inst Electronics Information Communication Engineers
	3948	Hawaii Pac U 	Hawaii Pacific University 
	396790	Ast Group Sabadell	Astronomy Group of Sabadell, Spain
	3968	Mich Tech U	Michigan Technological University
	3972	Benemerita Auton U Puebla	Benemerita Autonomous University of Puebla, Mexico
	3990	Rice U	Rice University
	3991	TX Sthrn U	Texas Southern University
	3992	U Houston	University of Houston
	399514	Intl Ast Union	International Astronomical Union
	3997	NASA	NASA
	39985	Berlin Acad Sci	Berlin Academy of Sciences
	40073	Gottingen Acad Sci	Gottingen Academy of Sciences
	400875	Tokyo U Sci	Tokyo University of Science
	40092	Heidelberg Inst Theo Stud	Heidelberg Institute for Theoretical Studies
	40108	Bav Acad Sci	Bavarian Academy of Sciences
	4019	U Hull	University of Hull, UK
	403543	IIT Milan	Italian Institute of Technology, Milan
	4036	Lockheed Martin	Lockheed Martin Corporation
	4038	Sam Houston St U	Sam Houston State University
	4065	Butler U	Butler University
	40742	Lowell Obs	Lowell Observatory
	40743	AURA	Association of Universities for Research in Astronomy
	4083	U Iowa	University of Iowa
	4095	ExxonMobil	ExxonMobil Corporation
	40975	Dakota St U	Dakota State University
	4102	Ithaca Coll	Ithaca College
	410981	MS Ramaiah U Appl Sci	MS Ramaiah University of Applied Sciences, Bangalore
	4114	Jackson St U	Jackson State University
	4127	U N Fl	University of North Florida
	41327	Dixie St U	Dixie State University
	414042	BAA	British Astronomical Association
	41530	STScI	Space Telescope Science Institute
	4154	E Tenn St U	East Tennessee State University
	4156	DuPont	EI Dupont Nemours Corporation
	41573	NRAO	National Radio Astronomy Observatory
	415819	Griffith Obs	Griffith Observatory
	41590	Kutztown U Penn	Kutztown University of Pennsylvania
	41616	Tarbiat Modares U	Tarbiat Modares University, Iran
	4168	U Jyvaskyla	University of Jyvaskyla
	4174	Kalamazoo Coll	Kalamazoo College
	4175	West Mich U	Western Michigan University
	4180	Linnaeus U Kalmar 	Linnaeus University, Kalmar 
	41822	British Natl Sp Ctr	British National Space Center
	418442	Hubei U Sci Tech	Hubei University of Science and Technology, China
	4194	Rockhurst U	Rockhurst University
	42019	Mar Biol Ass UK	Marine Biological Association, UK
	4202	U Kansas	University of Kansas
	4209	Karlstad U	Karlstad University
	421102	Belarusian St Ped U	Belarusian State Pedagogical University
	4212	Keele U	Keele University, UK
	4224	Carthage Coll	Carthage College
	42475	Brazilian Mnstry Sci Tech Innovation	Brazilian Ministry of Sciences, Technology and Innovation
	42477	Lutheran U Brazil	Lutheran University of Brazil
	42487	St U Maringa	State University of Maringa, Brazil
	42505	Natl Ast Obs Brazil	National Astronomy Observatory, Brazil
	4251	Austr Antarc Div	Australian Antarctic Division
	42521	Brazilian Mnstry Educ	Brazilian Ministry of Education
	42524	Mackenzie Presbyterian U	Mackenzie Presbyterian University, Brazil
	42534	Ctr Ast Res Venezuela	Center of Astronomical Research, Venezuela
	4257	Queens U Can	Queens University, Canada
	42576	Natl Poly Inst Mexico	National Polytechnic Institute, Mexico
	42592	Mexican Inst Petro	Mexican Institute of Petroleum
	4260	URI	University of Rhode Island
	42622	CENAM	Centro Nacional de Metrolog&#237;a, Mexico
	4264	Kingston U	Kingston University, UK
	42659	Natl Atom En Comm Argentina	National Atomic Energy Commission, Argentina
	42690	INGEMMET	INGEMMET, Institute  of Geology, Minerals and Metallurgy
	42692	Pontif Catholic U Peru	Pontifical Catholic University of Peru
	42715	Open U Israel	Open University of Israel
	42730	Jerusalem Coll Tech	Jerusalem College of Technology
	42763	Swedish Mus Nat Hist	Swedish Museum of Natural History
	42786	Battelle Mem Inst	Battelle Memorial Institute
	4285	U Tenn	University of Tennessee
	428635	Austr Synchr Co.	Australian Synchrotron Co.
	4321	U Copenhagen	University of Copenhagen
	4334	U Sydney	University of Sydney
	4365	U Louisiana	University of Louisiana
	4377	Lake Forest Coll	Lake Forest College
	4396	Lancaster U	Lancaster University, UK
	4400	Franklin Marshall Coll	Franklin and Marshall College
	4402	Trinity West U	Trinity Western University, Canada
	4403	Langston U	Langston University
	4415	Lappeenranta U	Lappeenranta University of Technology, Finland
	4416	U Wyoming	University of Wyoming
	4423	NMSU	New Mexico State University
	4425	NM Highlands U	New Mexico Highlands University
	4430	St Vincent Coll	Saint Vincent College
	4440	Laval U	Laval University
	4444	Rider U	Rider University
	4455	Cumberland U	Cumberland University
	4468	U Leeds	University of Leeds, UK
	4487	De Montfort U	De Montfort University, UK
	4488	U Leicester	University of Leicester, UK
	4496	U Leiden	Universiteit Leiden
	4509	Bishop's U	Bishop's University, Canada
	4512	U Lethbridge	University of Lethbridge, Canada
	4517	Bucknell U	Bucknell University
	4521	Bates Coll	Bates College
	4530	U Kentucky	University of Kentucky
	4532	Virginia Mil Inst	Virginia Military Institute
	4536	William Jewell Coll	William Jewell College
	4550	Nebraska Wesleyan U	Nebraska Wesleyan University
	4566	Linkoping U 	Linkoping University 
	4569	Benedictine U	Benedictine University
	4571	Sthrn Cross U	Southern Cross University
	4578	LLNL	Lawrence Livermore National Laboratory
	4589	Liverpool JMU	Liverpool John Moores University, UK
	4591	U Liverpool	University of Liverpool, UK
	4606	Utah St U	Utah State University
	4615	Imperial Coll London	Imperial College, London
	4617	Queen Mary U UK	Queen Mary University, UK
	4633	British Aero Sys	British Aerospace Systems, PLC
	47483	Guangdong U Tech	Guangdong University of Technology, China
	47485	Guangzhou U	Guangzhou University, China
	47743	Kochi U Tech	Kochi University of Technology, Japan
	47745	Shibaura Inst Tech	Shibaura Institute of Technology, Japan
	47761	Al Akhawayn U Ifrane	Al Akhawayn University in Ifrane, Morocco
	47767	Amer U Sharjah	American University of Sharjah, UAE
	47797	Cen Euro U	Central European University
	47819	Changchun U Sci Tech	Changchun University of Science and Technology, China
	47821	Northeast Norm U	Northeast Normal University, China
	47822	Harbin Inst Tech	Harbin Institute of Technology, China
	47825	Jilin Norm U	Jilin Normal University, China
